	pex3Δ-1	pex3Δ-2	pex3Δ-3	pex3Δmsp1Δ-1	pex3Δmsp1Δ-2	pex3Δmsp1Δ-3	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
CPR8	1038.49	634.268	836.499	856.988	932.398	1037.79	0.17210145773149846	0.454017386081518	0.999944336130877	0.3429275160092155	0.676373644443073
YNR029C	325.993	242.95	277.558	309.828	213.54	336.032	0.02181800468592699	0.927428105540955	0.999944336130877	0.03271974702508147	0.0791609081329519
ALG12	748.827	776.736	726.025	772.332	746.016	773.917	0.025830973806682176	0.47533259862728927	0.999944336130877	0.3230024004780668	0.64252011670103
SSK2	154.474	213.413	140.635	163.118	169.971	142.703	-0.0959791758255915	0.6700659633192046	0.999944336130877	0.17388244193287686	0.37477543128457746
SOL1	1372.2	1035.67	1287.35	1196.26	1156.2	1316.37	-0.010340202772033888	0.9411288040501817	0.999944336130877	0.026350934425948814	0.06417329383152966
YNR034W-A	1463.78	2515.57	1592.04	1692.12	2448.53	1727.35	0.07483156212997678	0.8225342142544223	0.999944336130877	0.08484602802497425	0.1955007109009882
ARC35	446.977	458.122	464.507	496.957	541.536	329.958	-0.0012171498774952397	0.9955301177776628	0.999944336130877	0.001945596724678415	0.004866227412255042
MRPS12	613.046	725.552	803.34	817.649	681.655	1028.23	0.23881377836758608	0.3261450307889606	0.999944336130877	0.48658923408883176	0.9129121918470579
RSM19	4130.06	3037.02	2920.45	3316.18	3317.61	3625.2	0.02431574022745126	0.8929510352018087	0.999944336130877	0.04917235491289399	0.11703846210660243
DBP6	206.337	184.773	156.072	225.23	187.947	157.076	0.0595813589508455	0.7692802298553185	0.999944336130877	0.11391542858535099	0.2563049080950375
ZRG17	49.6603	46.2671	45.9728	49.9738	60.5812	53.2654	0.20723839930282745	0.09466400434087077	0.999944336130877	1.0238151285774941	1.7805835115950788
YNR040W	1889.22	2330.2	2556.53	2828.0	1949.97	2708.17	0.1437987996506664	0.5217823772790484	0.999944336130877	0.28251059288567937	0.5725912973602991
COQ2	1752.99	1268.74	1460.72	1466.6	1394.87	1437.51	-0.06029309194171654	0.6895395802666721	0.999944336130877	0.1614407998317842	0.3508605972328087
MVD1	1808.1	1920.29	2692.64	2340.79	1764.45	2722.81	0.08866888367606149	0.7476607724327189	0.999944336130877	0.1262954049129348	0.28147009623899416
PET494	1124.98	832.445	990.452	1024.47	815.811	1037.46	-0.03473957561250008	0.8433744722835337	0.999944336130877	0.07397954858340579	0.17208646515906198
FPK1	108.037	114.159	98.2938	120.596	103.129	103.124	0.028345841282204527	0.789663040680737	0.999944336130877	0.10255818819186929	0.23284866922975145
YNR048W	1190.69	1024.59	1133.41	1293.38	1191.28	1291.19	0.17320462623543706	0.07400052941565616	0.999944336130877	1.1307651732220556	1.9632038225105095
MSO1	801.782	847.561	319.421	670.233	1100.78	394.363	0.13732737638217823	0.8175558722077728	0.999944336130877	0.08748255773511691	0.20112249411932168
LYS9	181.151	159.278	207.285	199.646	163.229	197.939	0.03409960756763517	0.8227267128948379	0.999944336130877	0.08474440147284709	0.19528356341620917
BRE5	1021.13	1105.24	829.321	925.562	1087.48	759.118	-0.09248492462690286	0.6504484135189765	0.999944336130877	0.18678714124295676	0.3992594624401405
POP2	163.631	350.704	145.608	149.866	291.024	132.271	-0.20340097608167806	0.7438580858782511	0.999944336130877	0.12850991176429366	0.28592942135947297
NOG2	761.516	345.932	504.411	632.455	465.832	583.889	0.06160311018287642	0.8665006029493219	0.999944336130877	0.062231130748711345	0.1463062316521867
ESF2	1089.66	702.983	829.58	894.285	815.696	951.7	0.021547294997128482	0.9183072590038105	0.999944336130877	0.037011982673268724	0.0891565681785804
HOL1	128.253	92.1232	103.697	108.51	112.39	122.85	0.08503999501567146	0.5983562859118814	0.999944336130877	0.22304014221699048	0.46647524103038246
BIO4	248.689	77.6584	74.0621	114.262	155.285	140.254	0.033447301285282845	0.960128713851617	0.999944336130877	0.01767054199334239	0.04343194164941678
BIO3	111.827	94.4676	75.7738	93.6863	144.784	96.1751	0.24658813282815578	0.4222559567797176	0.999944336130877	0.37442421510612184	0.7292537579486191
YNR065C	338.95	388.012	343.717	385.203	356.955	479.462	0.19026957593658098	0.2788754867566061	0.999944336130877	0.5545896586784381	1.022022690028744
SIN3	1080.56	728.275	603.837	1432.61	877.304	945.615	0.4322601938429653	0.2811805168351936	0.999944336130877	0.55101477513197	1.0163115139992147
TOP1	6614.72	3095.26	4064.14	7935.4	3917.57	5948.62	0.37004595444425936	0.4391594348235687	0.999944336130877	0.35737778250584423	0.700724735059997
COQ10	931.643	1199.84	1453.33	1281.81	1097.04	1454.13	0.09656860694406583	0.6738973732863347	0.999944336130877	0.17140623641576408	0.37004065227368577
MDM12	115.09	221.556	131.319	173.062	222.186	103.293	0.09131152479431956	0.8416379288782719	0.999944336130877	0.07487470102854196	0.17403050323136088
RCL1	845.436	795.87	952.198	818.609	855.9	1022.12	0.05625445563555793	0.6811434190291568	0.999944336130877	0.1667614350253379	0.361126246302986
HTZ1	1694.82	745.492	836.857	2074.34	1152.99	1435.41	0.5087279125118471	0.319917114360888	0.999944336130877	0.4949625261750945	0.9264122220512069
HRD1	199.813	207.032	134.766	192.353	198.169	161.876	0.028451056186947103	0.8950402702906396	0.999944336130877	0.048157424157204205	0.11473524535342411
CMK2	1661.93	2240.11	1606.72	1521.31	1990.17	2016.77	0.005095248726619603	0.9811669680470019	0.999944336130877	0.008257081171308397	0.020505502213083088
TLG2	457.554	422.968	332.975	362.224	374.874	275.122	-0.2616476565677037	0.23954471629756297	0.999944336130877	0.6206134040507512	1.1272162322592791
YOL019W	179.46	109.872	110.796	154.644	146.075	118.387	0.06685358694596454	0.8163515953180872	0.999944336130877	0.0881227542125517	0.20248417467996932
DIS3	79.5143	62.4536	66.3696	65.9258	70.9895	72.3511	0.006418147118289652	0.9579385785486301	0.999944336130877	0.01866233627903463	0.04582071413260445
IFM1	5608.04	5991.56	6039.06	6109.66	5674.85	5828.94	-0.0020634423403848197	0.9662381933823093	0.999944336130877	0.014915799754332822	0.036770727917807694
MIM1	99.2301	85.8149	63.5953	94.6515	74.8185	81.4321	0.013064396303605336	0.952582068556442	0.999944336130877	0.0210975979244553	0.051665156576399474
MDM38	12688.0	13229.3	12538.3	13138.7	11512.6	13579.6	-0.008454539023924087	0.9154521008925705	0.999944336130877	0.038364374313954897	0.09228891280736576
GAS5	445.146	407.926	129.089	382.498	536.939	306.184	0.3194814802381226	0.5379906452718852	0.999944336130877	0.2692252758988924	0.5492712067055248
SIL1	1130.54	1587.09	1255.23	1362.57	1924.19	1107.16	0.14533064783413438	0.6391654675115684	0.999944336130877	0.19438669688914811	0.41353405313267055
OPI10	460.876	695.325	530.976	481.371	758.688	439.171	-0.006811487017207142	0.9837093327905524	0.999944336130877	0.007133208289522048	0.017736775596533666
MSE1	2132.43	2243.69	2060.36	2039.59	1752.62	1795.08	-0.20412321576327894	0.053056378017657245	0.999944336130877	1.275262401180598	2.21983413771932
SMC5	513.531	414.118	413.094	629.923	485.036	492.445	0.2616998560518244	0.19825970841899565	0.999944336130877	0.7027655368751075	1.2579022123104444
PRE6	231.292	271.516	334.447	328.774	279.374	315.364	0.1414636209464997	0.43843695734189364	0.999944336130877	0.35809284482213366	0.7019256325337554
RPS15	808.307	555.592	831.038	775.138	757.518	561.077	-0.06810205493049479	0.7778805845966373	0.999944336130877	0.10908706808904516	0.24637756578424982
NOP12	1036.93	963.391	823.259	1108.83	1017.88	680.333	-0.008474343421463311	0.9714235900739452	0.999944336130877	0.012591354317228368	0.031119468813451245
NGL1	260.136	429.908	350.936	340.875	332.29	322.238	-0.06458971067975615	0.7735322347275877	0.999944336130877	0.11152158361604049	0.25139117132658895
PEX15	22.6536	10.3418	7.71941	46.1877	37.9426	37.7502	1.5818417486683543	0.007331890463186265	0.999944336130877	2.1347840319243763	4.107230878594114
RRT8	603.91	1213.09	1235.59	933.003	1417.78	631.223	-0.033750670623381517	0.9429077009065445	0.999944336130877	0.025530817282631908	0.06222941534468599
GSH2	399.536	324.026	392.206	348.247	425.53	367.234	0.032275619209996345	0.8137633284750561	0.999944336130877	0.08950188513863393	0.20541309229393467
GAL11	1728.45	1578.25	1103.42	1814.8	2067.04	1433.16	0.26925177949976803	0.316173275646548	0.999944336130877	0.5000748413289456	0.9346442682611977
AIM39	1770.01	1758.74	1577.16	1828.02	1444.26	1703.58	-0.03722221351067352	0.7540198870944794	0.999944336130877	0.12261719956590897	0.27403552743654463
PSH1	191.576	122.78	163.271	209.174	140.721	172.868	0.13027264031682645	0.6207171590563874	0.999944336130877	0.20710624884611523	0.4372006995259779
THI20	579.512	954.054	693.051	549.43	850.172	672.234	-0.10394361338776249	0.7331817372104176	0.999944336130877	0.1347883613960195	0.2985054039144969
YOL057W	837.225	838.121	978.753	948.756	977.787	1013.87	0.14779661974930788	0.13267408481718368	0.999944336130877	0.8772138994416926	1.5382399798701774
ARG1	623.201	688.002	781.772	822.824	493.415	929.094	0.10137434439785248	0.7333301231311706	0.999944336130877	0.13470047504673338	0.2983300354030819
GPD2	795.579	872.051	849.537	723.307	740.161	804.826	-0.15019329026502257	0.06927453596578259	0.999944336130877	1.1594263746496642	2.013140326288066
MAM3	2314.78	1931.82	2361.4	2338.44	1993.03	2285.45	0.0019461504063842073	0.9871377370217611	0.999944336130877	0.005622245248269497	0.014003516406346875
PRS5	1528.56	824.073	1286.92	1522.05	815.86	1575.86	0.10479770236551872	0.7896044849827284	0.999944336130877	0.10259039352266669	0.23291570740768003
APM4	1120.52	1890.47	1099.29	1445.44	1460.1	1236.34	0.011049079544488274	0.9707616556285217	0.999944336130877	0.012887386313966095	0.03184076148011457
MET22	230.417	174.004	214.048	200.032	199.333	219.108	9.330720702391678e-06	0.999944336130877	0.999944336130877	2.4175184049901684e-05	6.0599145163077495e-05
INP54	290.705	397.114	397.618	405.302	410.189	359.78	0.11471746643403438	0.48551046778645907	0.999944336130877	0.31380140210430024	0.6267702449651595
NBA1	358.69	272.322	240.74	311.675	315.66	216.85	-0.046358574053079575	0.8569428002895317	0.999944336130877	0.06704816564701463	0.15693724547530866
EMI5	1054.38	1190.73	771.445	936.324	914.852	749.989	-0.21374397003288434	0.3686798626129037	0.999944336130877	0.43335058302022944	0.8264871723684641
YOL075C	758.18	728.5	857.365	690.573	683.891	961.762	-0.004820423013669725	0.9803527067934272	0.999944336130877	0.008617647719891833	0.021392322398104947
MDM20	106.477	124.099	116.451	127.107	127.351	111.932	0.07833221378631337	0.421484574805312	0.999944336130877	0.37521831475102496	0.7305778767675517
BRX1	198.963	223.888	190.105	258.151	240.211	153.087	0.08786872268829296	0.7249581643299429	0.999944336130877	0.13968705484264507	0.30825075152719755
ATP19	1961.75	1242.31	1032.17	1505.41	1290.27	1698.39	0.08524167572432283	0.7921713425565495	0.999944336130877	0.10118087260412076	0.2299788074277246
IRA2	641.242	660.766	572.963	681.554	600.355	567.179	-0.0200543960356768	0.8513061035844935	0.999944336130877	0.06991425284801073	0.1632222075201364
ATG34	1011.87	3240.77	2167.91	1719.39	3649.58	2012.57	0.20122494764110607	0.7343436982149838	0.999944336130877	0.13410062768354936	0.2971325957173858
PHM7	4813.77	5197.52	4553.5	3870.15	5932.13	3605.04	-0.11946401578340758	0.6379374013664605	0.999944336130877	0.19522193503263718	0.4150966536280025
ADH1	9005.96	9353.68	13624.1	10068.7	9541.38	10795.9	-0.07298356032565975	0.7481494995623439	0.999944336130877	0.12601161022709903	0.28089771851596257
YOL087C	304.34	315.547	255.398	294.787	291.907	273.749	-0.0246732226427789	0.8132200499125778	0.999944336130877	0.08979192238636999	0.20602828535204745
MPD2	2903.87	3168.77	2801.82	2979.67	3273.79	2815.42	0.03126505402735581	0.726993302532931	0.999944336130877	0.13846959008510096	0.30583413116717345
HAL9	120.007	100.608	57.0097	121.024	99.8526	81.6447	0.12390079481544364	0.72312749910088	0.999944336130877	0.1407851227965224	0.31042735823892476
MSH2	432.913	259.811	346.874	426.415	306.992	427.286	0.15896067048169135	0.5623534100440294	0.999944336130877	0.24999066700482586	0.5151338348613299
YOL092W	97.6527	83.0966	118.305	95.3828	70.3053	148.903	0.07307039471410356	0.8479768620205839	0.999944336130877	0.0716159977832348	0.16693993985159347
RFC4	735.92	392.289	479.654	627.729	379.782	502.492	-0.09059306926936443	0.8077894587582211	0.999944336130877	0.09270181845125855	0.21218572177642586
HMI1	305.467	375.093	339.92	345.376	368.201	321.705	0.020775888495640247	0.8482096897371795	0.999944336130877	0.07149677057549413	0.16667980515355255
COQ3	324.527	389.793	281.319	340.797	286.697	256.285	-0.17193709221450973	0.40466572269626594	0.999944336130877	0.3929035810651377	0.7599616820583057
WRS1	1954.97	1730.0	2416.74	2245.74	1758.92	2677.03	0.1309994361168535	0.5931520519354359	0.999944336130877	0.22683396287204965	0.47338773270455753
YOL098C	393.606	325.993	400.396	374.463	299.658	398.923	-0.06178305687566466	0.7026757635119367	0.999944336130877	0.153245025763408	0.3349306424652642
PKH2	2243.61	1750.36	1522.32	1780.41	1559.92	1830.19	-0.09338892368101463	0.6404728352019969	0.999944336130877	0.1934992855478027	0.4118725015020353
YOL107W	322.99	321.708	343.241	349.157	278.022	309.766	-0.07645760365777367	0.47768053247325376	0.999944336130877	0.3208624577154346	0.6388639174169081
ZEO1	2781.1	2167.42	879.211	1561.65	2082.25	945.724	-0.34455831888852895	0.559741038812776	0.999944336130877	0.2520128505409203	0.5187447472718532
MDY2	338.526	289.558	276.665	335.703	397.056	254.897	0.12649103145130983	0.5745631386065275	0.999944336130877	0.2406622398360528	0.49840630198409547
SKM1	1414.41	1624.22	1357.79	1497.89	1954.45	1509.48	0.17454018270658386	0.33162701855611587	0.999944336130877	0.47935009352641944	0.9012226967271408
PAP2	348.756	257.574	286.422	321.834	377.186	292.308	0.15110301906209642	0.4205839029609326	0.999944336130877	0.3761473531166996	0.7321264654675957
SMF1	237.723	308.341	385.929	286.946	308.569	419.279	0.12279587030281831	0.6656161979839237	0.999944336130877	0.1767761178930543	0.38029322189793524
HRP1	2895.97	1961.13	2865.94	3141.67	2435.92	3525.58	0.23720017943349156	0.35732651353128636	0.999944336130877	0.44693475806811767	0.8486476615547384
MDH2	866.205	1059.72	1211.74	954.875	1234.27	822.87	-0.058962373155159224	0.8030494960807145	0.999944336130877	0.09525768608836047	0.21757223038260157
RPL25	6515.31	4883.18	5017.92	5561.58	5375.75	3716.46	-0.16386482181369738	0.49623580375690096	0.999944336130877	0.30431190428571425	0.6104435535719188
ALR1	1374.18	1279.91	1056.44	1292.39	1266.9	1151.55	0.00012052638877614561	0.999252669851836	0.999944336130877	0.0003246826972086448	0.0008135901826935594
RTC1	1172.91	823.409	1051.83	1108.57	1111.58	1322.07	0.21672039114066327	0.2563677468705365	0.999944336130877	0.5911366134637988	1.0803047722424295
CDC33	2096.84	2253.14	2442.25	2000.84	2211.64	2324.99	-0.05515289163133197	0.571099644358164	0.999944336130877	0.24328811028407274	0.5031268079550877
ARG8	1913.84	2319.42	2429.85	1950.42	2286.46	2001.02	-0.09513528597610241	0.4940307106047026	0.999944336130877	0.306246053036678	0.6137783014223898
RRP40	120.596	110.904	118.863	150.841	142.197	130.778	0.27458762617435145	0.01997171548440884	0.999944336130877	1.6995846295001338	3.0607008830477964
CTR9	927.509	677.138	638.591	796.838	613.027	697.468	-0.09016438731272787	0.6883712298968252	0.999944336130877	0.162177289068117	0.35228508934053543
PEX11	1036.11	500.193	465.069	1861.87	1494.83	1845.6	1.3781602477979962	0.008362807632606913	0.999944336130877	2.0776478930583497	3.9568520267394973
DCP1	242.54	281.375	212.334	249.667	276.601	235.748	0.04962752078593953	0.7311309217935236	0.999944336130877	0.13600484804703805	0.3009308523988118
GRE2	865.944	846.887	824.05	717.235	954.63	509.251	-0.21798934705894057	0.41073095705330676	0.999944336130877	0.38644256286157774	0.7492496530878028
FRE7	765.217	478.268	508.255	907.075	505.81	1468.54	0.7179938081380862	0.2690224778995952	0.999944336130877	0.5702114314477055	1.046956283873454
ALG6	196.922	273.978	242.612	249.524	255.073	231.886	0.045714530916214066	0.7602859016118156	0.999944336130877	0.11902306279348004	0.266736727180654
YSP3	103.047	74.6994	114.553	88.4009	119.88	104.196	0.09630267407395027	0.675635363526513	0.999944336130877	0.17028762703695885	0.36789775726381135
SGT2	852.795	827.312	864.872	809.129	1095.48	697.3	0.03191675376690785	0.8811111580586651	0.999944336130877	0.054969298981548564	0.13011358329608932
RTS1	473.163	609.479	312.154	395.871	619.649	371.892	-0.007657863965650556	0.9841767766441201	0.999944336130877	0.006926887111635907	0.017227741352215546
ERP4	356.405	452.546	435.656	394.606	492.335	369.793	0.013989056142883066	0.9365648170887569	0.999944336130877	0.028462160915678474	0.06916267244239586
PET127	2569.13	2763.97	2848.27	2755.61	2338.69	2723.67	-0.06554839933446356	0.48451447796842934	0.999944336130877	0.3146932410944244	0.6283002592689855
ROD1	55.0024	51.9353	68.382	82.1472	44.997	67.7125	0.15242542304000464	0.6142699391997459	0.999944336130877	0.2116407374219502	0.4455726193702783
HSP10	14328.7	16570.5	14400.0	15974.3	14568.3	17299.7	0.07880117621884125	0.4758062819511458	0.999944336130877	0.32256982837965176	0.641781375798759
YOR020W-A	1828.1	2162.49	730.174	1735.13	1999.67	1517.41	0.15390423923689037	0.7165900874516232	0.999944336130877	0.1447292036982876	0.3182220631637772
YOR021C	653.321	705.365	580.15	590.831	629.785	563.166	-0.12025146456510004	0.2773525558167592	0.999944336130877	0.556967827722766	1.025820841538465
YOR022C	2506.97	3069.36	2772.55	2582.7	2928.7	2495.98	-0.0602524007351788	0.6156113200651916	0.999944336130877	0.21069340281611693	0.44382632762106006
STI1	4338.71	3719.5	4879.44	3959.11	4102.88	3882.75	-0.11520013828139082	0.38704003358769673	0.999944336130877	0.41224411129371186	0.7918810090929927
DFG16	29.5235	28.3349	16.5334	21.0096	42.052	35.3911	0.404287165765307	0.34321157667807617	0.999944336130877	0.46443807163156864	0.8770862994748
AKR2	192.589	229.018	189.117	191.49	190.509	160.104	-0.1719535499519946	0.2355798500235799	0.999944336130877	0.6278618590369395	1.1387447718120411
PEP12	59.3362	41.8703	48.6	49.6901	51.8217	51.1629	0.02736078765220248	0.8610898439487034	0.999944336130877	0.06495153298824381	0.15232062654005857
CYC2	4853.02	4942.06	5906.69	5608.36	4593.84	7305.65	0.15707473099548797	0.5224800461361783	0.999944336130877	0.2819302908981059	0.5715768469144241
